,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Browser,Device/OS,Year,Month,Day,Hour,Minute,Second,DayOfWeek
35644,2021-05-24 00:23:12,40.116.210.168,22.190.52.75,35337,45806,UDP,1445,Control,HTTP,Earum expedita possimus. Doloremque iste praesentium quos doloremque expedita praesentium. Ex velit at deserunt similique.,IoC Detected,65.77,yes,Malware,Known Pattern A,Logged,Medium,Zain Joshi,Segment A,"Berhampore, Manipur",No proxy,No Data,No Data,Server,Mozilla,iPad,2021,5,24,0,23,12,0
35645,2023-05-14 16:50:28,219.131.153.66,37.98.174.22,9288,27211,ICMP,1306,Data,DNS,Dicta vitae non rerum tempora. Vitae blanditiis ipsa tempora nostrum at temporibus.,No Detection,40.08,yes,Malware,Known Pattern B,Ignored,Medium,Jivika Gandhi,Segment C,"Davanagere, Arunachal Pradesh",102.110.55.41,No Data,Alert Data,Server,Opera,Windows,2023,5,14,16,50,28,6
35646,2023-08-27 04:00:42,80.83.249.115,98.230.57.37,16318,44421,TCP,408,Data,HTTP,"Nesciunt illum nobis unde libero. Ipsa sunt culpa voluptatem.
Eos quisquam maxime iste aliquid commodi. Eveniet eius sint ipsa veniam quod voluptas.",IoC Detected,41.22,yes,Malware,Known Pattern B,Logged,High,Aarna Dada,Segment A,"Howrah, Uttar Pradesh",No proxy,Log Data,No Data,Server,Mozilla,iPod,2023,8,27,4,0,42,6
35647,2023-04-01 18:49:21,181.177.68.178,105.135.18.130,17362,25841,UDP,258,Data,DNS,Possimus error aperiam dolore alias quam. Doloribus ipsam atque aspernatur reprehenderit odio ducimus. Necessitatibus saepe vero. Praesentium minima laboriosam quidem iure vero.,No Detection,86.08,yes,DDoS,Known Pattern A,Blocked,High,Ayesha Agate,Segment C,"Berhampore, Arunachal Pradesh",154.124.74.184,Log Data,No Data,Firewall,Mozilla,Windows,2023,4,1,18,49,21,5
35648,2023-06-14 20:01:28,95.229.222.186,198.112.111.141,26408,25210,UDP,869,Control,DNS,Magni quos quisquam minima vel amet. Accusantium recusandae culpa praesentium at esse totam. Molestias ab officia corporis repudiandae.,IoC Detected,77.02,yes,Intrusion,Known Pattern A,Logged,Low,Zain Gole,Segment C,"Amaravati, Andhra Pradesh",137.92.239.130,No Data,No Data,Server,Mozilla,Windows,2023,6,14,20,1,28,2
35649,2020-05-22 00:10:24,100.51.83.228,169.150.44.49,56654,37582,ICMP,1400,Data,DNS,"Asperiores ad quibusdam tempore dolorum necessitatibus. Ducimus aut cum voluptate ex necessitatibus.
Impedit illum hic tempore architecto. Rerum nostrum adipisci facere qui consequuntur.",IoC Detected,23.47,yes,Malware,Known Pattern A,Ignored,High,Ayesha Dyal,Segment B,"Jodhpur, Himachal Pradesh",223.236.52.216,Log Data,Alert Data,Firewall,Mozilla,Windows,2020,5,22,0,10,24,4
35650,2021-03-25 15:48:46,210.78.25.184,26.114.218.10,54618,47314,ICMP,1415,Data,HTTP,"Quas esse exercitationem quia veniam delectus. Minima minus accusantium exercitationem facilis provident. Molestiae reiciendis earum voluptate dignissimos.
Consectetur sapiente numquam officia unde.",IoC Detected,70.66,yes,DDoS,Known Pattern B,Logged,Medium,Mannat Ravi,Segment C,"Ratlam, Maharashtra",143.206.12.92,No Data,Alert Data,Firewall,Mozilla,Windows,2021,3,25,15,48,46,3
35651,2021-09-06 13:07:10,171.25.170.142,99.247.185.5,53039,10315,TCP,1352,Control,DNS,Rem distinctio cumque magnam excepturi illo nam. Ipsam facere id necessitatibus officiis beatae. Distinctio nam quo ducimus quibusdam soluta consequuntur.,IoC Detected,54.32,yes,Intrusion,Known Pattern A,Ignored,Low,Dhruv Manne,Segment C,"Sultan Pur Majra, West Bengal",155.27.112.129,Log Data,Alert Data,Firewall,Mozilla,Windows,2021,9,6,13,7,10,0
35652,2020-06-22 08:02:38,67.85.153.227,73.85.66.118,37729,54148,UDP,627,Control,HTTP,Fugiat reiciendis minima consectetur. Enim autem excepturi molestias excepturi id.,No Detection,61.67,yes,DDoS,Known Pattern A,Blocked,Medium,Armaan Krishna,Segment B,"Bokaro, Telangana",No proxy,No Data,No Data,Server,Mozilla,iPod,2020,6,22,8,2,38,0
35653,2022-12-02 00:01:27,208.234.189.125,40.44.123.165,55223,50417,UDP,1330,Data,HTTP,Non harum tenetur eos nesciunt. Omnis deserunt laborum. Eligendi earum saepe eligendi tempora quis ea.,No Detection,5.25,yes,DDoS,Known Pattern B,Logged,Low,Ayesha Bath,Segment C,"Begusarai, Gujarat",145.221.90.184,Log Data,No Data,Firewall,Mozilla,Linux,2022,12,2,0,1,27,4
35654,2023-03-08 16:42:39,64.157.11.148,150.218.204.43,36563,38237,UDP,1008,Control,FTP,Unde soluta tempore unde laboriosam quia quod. Maxime iusto necessitatibus id reprehenderit ab tempora.,IoC Detected,44.67,no,Malware,Known Pattern A,Ignored,Low,Nayantara Subramanian,Segment C,"Dhanbad, West Bengal",No proxy,Log Data,Alert Data,Firewall,Opera,Linux,2023,3,8,16,42,39,2
35655,2022-06-29 17:05:41,66.168.251.19,65.204.238.188,42740,41512,TCP,402,Data,HTTP,Veniam vitae excepturi labore accusantium odio. Voluptas perferendis ab nam libero. Hic esse eaque dolore nobis hic dolor perferendis. Consequatur alias tenetur.,No Detection,93.34,yes,Malware,Known Pattern A,Blocked,Low,Taimur Sarraf,Segment B,"Udaipur, Andhra Pradesh",No proxy,No Data,No Data,Server,Opera,Windows,2022,6,29,17,5,41,2
35656,2021-03-21 09:44:40,3.186.115.34,80.212.199.178,48977,17755,TCP,822,Data,HTTP,"Consectetur ad dignissimos earum maiores. Perspiciatis consectetur nam.
Quos saepe excepturi rerum maxime tempore ex ex. Eveniet alias nemo possimus eum voluptates optio odio.",IoC Detected,84.86,no,DDoS,Known Pattern B,Ignored,Low,Ojas Taneja,Segment C,"Raipur, Mizoram",138.111.166.203,Log Data,Alert Data,Server,Mozilla,Android,2021,3,21,9,44,40,6
35657,2022-11-14 02:27:24,97.254.36.120,173.171.239.251,17858,47359,ICMP,1395,Control,DNS,Facilis laborum ipsum nisi. Tempora ipsum debitis soluta sapiente tempore nemo. Sint eligendi expedita debitis neque occaecati repudiandae vel.,IoC Detected,23.46,yes,DDoS,Known Pattern B,Logged,Medium,Hansh Biswas,Segment C,"Guna, Kerala",No proxy,Log Data,Alert Data,Server,Opera,Windows,2022,11,14,2,27,24,0
35658,2020-05-14 22:01:39,109.72.83.80,156.208.239.176,52902,24000,TCP,998,Control,DNS,Expedita amet qui nesciunt magni non. Cumque at aut atque at quod. Facere nostrum aut nulla exercitationem alias.,IoC Detected,80.15,no,Intrusion,Known Pattern A,Ignored,Low,Nayantara Aggarwal,Segment C,"Warangal, Nagaland",No proxy,Log Data,No Data,Firewall,Mozilla,Windows,2020,5,14,22,1,39,3
35659,2021-09-24 22:34:38,31.22.2.145,67.143.27.12,43884,45207,UDP,411,Control,FTP,"Sint repellendus distinctio. Praesentium autem ut deleniti sunt nam.
Minus laudantium vel repellat recusandae hic a. Quo vitae culpa amet in facere. Iusto illo odit accusantium nam.",No Detection,62.07,no,Malware,Known Pattern B,Ignored,High,Suhana Wadhwa,Segment B,"Thoothukudi, Chhattisgarh",65.45.226.167,No Data,No Data,Server,Mozilla,iPad,2021,9,24,22,34,38,4
35660,2021-04-05 12:26:56,203.100.64.107,30.135.167.18,20834,26804,UDP,1224,Control,HTTP,"Officia hic nulla. Aspernatur assumenda tenetur eius tempore consequatur consequatur.
Quasi earum at alias delectus. Adipisci cupiditate accusamus libero pariatur. Voluptatum hic praesentium esse ex.",IoC Detected,15.21,no,Malware,Known Pattern A,Ignored,Medium,Rati Krish,Segment B,"Pondicherry, Nagaland",No proxy,No Data,No Data,Firewall,Mozilla,iPad,2021,4,5,12,26,56,0
35661,2020-11-01 12:58:27,157.37.227.197,179.0.202.220,39124,38708,UDP,370,Control,DNS,Nobis maxime dolorem fuga fugiat. Quisquam error laudantium impedit. Quos repellat eveniet temporibus. Quibusdam dolores ipsam dolore.,IoC Detected,76.56,yes,Intrusion,Known Pattern B,Logged,Low,Ivan Suri,Segment A,"Dewas, Haryana",No proxy,Log Data,No Data,Server,Mozilla,iPod,2020,11,1,12,58,27,6
35662,2021-07-13 09:53:23,101.25.205.108,69.202.40.215,46190,62817,UDP,1120,Data,FTP,Soluta accusantium soluta voluptatibus sapiente dolore sint. Neque ullam architecto optio. Similique delectus dolorum natus cupiditate quae quas.,IoC Detected,43.73,no,DDoS,Known Pattern B,Blocked,High,Indrans Contractor,Segment B,"Varanasi, Jharkhand",24.32.126.83,No Data,No Data,Server,Opera,Windows,2021,7,13,9,53,23,1
35663,2022-10-22 14:35:35,150.232.13.149,111.101.95.82,32722,26325,TCP,615,Data,DNS,"Quaerat quo quisquam amet hic. Earum natus soluta explicabo accusamus.
Fugiat dicta quod. Enim odit ducimus dolorum exercitationem adipisci illum officia. Quisquam eligendi dolorum mollitia voluptas.",IoC Detected,14.74,no,Intrusion,Known Pattern A,Ignored,Medium,Aaina Tiwari,Segment A,"Dharmavaram, Mizoram",No proxy,No Data,No Data,Firewall,Mozilla,iPod,2022,10,22,14,35,35,5
35664,2021-07-29 22:57:19,87.82.168.119,120.51.156.123,59640,34171,UDP,1350,Control,HTTP,"Corrupti laboriosam consequatur. Ad laudantium nisi nam nihil.
Eligendi soluta pariatur cum. Quasi odit natus voluptatibus explicabo quae facilis veniam.",No Detection,72.33,yes,Malware,Known Pattern A,Logged,High,Kavya Shenoy,Segment A,"Bidar, Rajasthan",No proxy,No Data,No Data,Firewall,Mozilla,Macintosh,2021,7,29,22,57,19,3
35665,2021-02-04 02:36:00,192.124.146.24,80.78.11.185,34815,20832,ICMP,769,Control,DNS,"Soluta asperiores ab totam. Quaerat nulla itaque quas saepe officia autem.
Architecto soluta placeat iste adipisci. Animi quibusdam praesentium nostrum odit voluptatibus.",No Detection,11.57,no,Intrusion,Known Pattern A,Ignored,Medium,Bhamini Soni,Segment B,"Vadodara, Tripura",No proxy,No Data,Alert Data,Server,Mozilla,iPad,2021,2,4,2,36,0,3
35666,2022-07-06 07:22:44,18.136.132.79,10.96.5.42,65379,7974,ICMP,107,Control,HTTP,"Voluptates possimus ipsum amet explicabo tempore. Blanditiis veritatis corrupti error. Illo rerum corporis.
Reprehenderit corporis inventore sapiente voluptate consequatur dolorem.",No Detection,18.6,no,DDoS,Known Pattern B,Ignored,Medium,Zaina Trivedi,Segment C,"Bhimavaram, Tamil Nadu",58.118.247.241,Log Data,No Data,Firewall,Mozilla,iPhone,2022,7,6,7,22,44,2
35667,2021-02-14 13:08:32,112.41.77.87,135.115.201.37,8253,41775,TCP,326,Control,FTP,Cupiditate nihil voluptatum provident in consectetur. Ullam sapiente ea odit voluptatum est labore.,IoC Detected,22.54,yes,Malware,Known Pattern A,Ignored,Medium,Vanya Apte,Segment B,"Chennai, Bihar",194.103.129.187,No Data,Alert Data,Server,Mozilla,Linux,2021,2,14,13,8,32,6
35668,2023-02-12 08:17:35,99.118.192.166,18.243.23.59,38311,16107,UDP,108,Control,DNS,"Consequuntur doloremque quaerat tenetur ab dolorem iure accusantium.
Culpa ab officiis nihil. Aliquam cum velit ratione odit. Doloremque modi facere doloremque ex magni saepe.",IoC Detected,26.55,no,Intrusion,Known Pattern B,Ignored,Low,Mishti Gade,Segment C,"Rohtak, Rajasthan",193.127.50.197,No Data,No Data,Server,Mozilla,iPod,2023,2,12,8,17,35,6
35669,2020-11-09 12:21:03,24.43.189.44,217.125.87.47,3794,34299,TCP,1262,Control,FTP,"Aperiam illo voluptatibus ratione. Rerum eveniet ullam voluptatibus sapiente veniam ut animi.
Laborum at recusandae vel illum sapiente minus iure. Atque nesciunt vero excepturi dolorum totam.",IoC Detected,73.15,yes,Malware,Known Pattern A,Ignored,Medium,Aarna Sridhar,Segment A,"Silchar, Andhra Pradesh",No proxy,No Data,No Data,Firewall,Mozilla,iPhone,2020,11,9,12,21,3,0
35670,2020-01-10 17:31:28,142.44.109.129,154.14.224.53,5422,28945,TCP,852,Control,HTTP,Deserunt neque modi. Debitis dolorem consequatur ullam dolorum omnis impedit ipsa. Reiciendis perferendis nulla odit ad.,No Detection,32.24,yes,Intrusion,Known Pattern A,Logged,High,Zoya Hari,Segment B,"Kakinada, Rajasthan",28.73.24.169,No Data,No Data,Firewall,Mozilla,Windows,2020,1,10,17,31,28,4
35671,2021-02-13 03:01:09,103.2.116.66,70.197.188.107,23792,15982,UDP,964,Control,HTTP,Eius autem dolorum at harum beatae. Aperiam quo sequi quia aut harum veniam. Repellat tenetur non eaque nisi voluptate ad. Autem voluptatum eaque veritatis adipisci tempora quas.,IoC Detected,87.75,yes,Intrusion,Known Pattern B,Ignored,Medium,Kavya Sankaran,Segment A,"Solapur, Chhattisgarh",No proxy,Log Data,No Data,Firewall,Mozilla,Windows,2021,2,13,3,1,9,5
35672,2020-08-27 10:23:36,16.146.25.51,13.62.190.30,8128,47908,UDP,1193,Control,HTTP,"Blanditiis nihil nobis culpa ullam. At maxime perferendis. Est culpa architecto rem nostrum tempora perferendis.
Magnam blanditiis inventore in incidunt.",No Detection,83.2,no,DDoS,Known Pattern A,Logged,High,Shray Kulkarni,Segment A,"Mango, Uttar Pradesh",102.220.223.16,Log Data,No Data,Firewall,Mozilla,Android,2020,8,27,10,23,36,3
35673,2021-02-14 08:19:02,119.96.208.226,137.139.215.129,36776,58420,ICMP,896,Control,DNS,Possimus corporis in sunt ipsum. Repudiandae adipisci ipsum laudantium commodi.,No Detection,28.96,yes,Intrusion,Known Pattern A,Ignored,Low,Kanav Iyengar,Segment C,"Gwalior, Assam",5.89.171.124,Log Data,No Data,Firewall,Mozilla,Windows,2021,2,14,8,19,2,6
35674,2021-10-17 17:07:09,98.45.29.142,170.145.245.127,13181,23645,ICMP,402,Control,DNS,Nobis cumque veniam iusto. Adipisci quas alias reiciendis explicabo. Id laudantium quas. Ullam modi modi laudantium ab explicabo.,IoC Detected,13.59,yes,Malware,Known Pattern B,Logged,Medium,Myra Ramanathan,Segment B,"Haridwar, Kerala",No proxy,Log Data,No Data,Server,Mozilla,Linux,2021,10,17,17,7,9,6
35675,2023-02-14 05:37:57,101.84.105.148,75.234.117.184,2813,2686,UDP,1221,Data,HTTP,"Quo hic libero. Voluptatibus ipsam est laboriosam quos cum tenetur.
Vitae perspiciatis quos aliquid ipsam aliquam reiciendis. Mollitia eligendi dolore ipsam soluta ipsum.",IoC Detected,10.21,yes,DDoS,Known Pattern B,Logged,Medium,Mishti Dutt,Segment B,"Mathura, Andhra Pradesh",101.219.16.94,Log Data,No Data,Server,Opera,Windows,2023,2,14,5,37,57,1
35676,2023-04-01 22:11:04,178.221.96.186,43.14.253.88,38418,32812,ICMP,320,Control,DNS,Magni est fugit quisquam ipsum beatae ab. Natus perferendis sint maxime doloremque voluptatem explicabo. Dolores suscipit ad ut nisi blanditiis.,No Detection,90.47,yes,Intrusion,Known Pattern A,Ignored,High,Mahika Varghese,Segment B,"Ramgarh, Rajasthan",No proxy,No Data,No Data,Server,Mozilla,Windows,2023,4,1,22,11,4,5
35677,2020-06-22 11:14:49,108.194.28.104,154.34.127.13,48058,54415,UDP,111,Data,HTTP,"Magnam quasi in similique voluptatem debitis. Omnis magnam aliquid quibusdam.
Quas deleniti sunt deserunt. Quis esse minus excepturi eum aperiam facilis.",IoC Detected,31.73,no,Malware,Known Pattern B,Ignored,Medium,Jayan Golla,Segment B,"Rampur, Jharkhand",No proxy,Log Data,Alert Data,Firewall,Mozilla,Windows,2020,6,22,11,14,49,0
35678,2020-03-05 23:00:22,141.74.137.82,138.20.75.73,20602,36183,TCP,1488,Control,FTP,"Nihil a a suscipit exercitationem. Ducimus animi sed ad officia fuga officia.
Aliquam nesciunt commodi libero quod blanditiis deleniti. Quam fugiat quis sit.",IoC Detected,46.58,no,Malware,Known Pattern A,Blocked,High,Bhavin Kumar,Segment C,"Arrah, Mizoram",No proxy,Log Data,Alert Data,Firewall,Mozilla,Windows,2020,3,5,23,0,22,3
35679,2021-06-30 14:55:58,47.129.62.63,215.87.229.87,7890,12805,ICMP,1010,Control,FTP,Voluptatibus commodi corrupti similique et. Ducimus eveniet impedit est quam fugit nesciunt.,No Detection,97.25,yes,Malware,Known Pattern B,Ignored,Low,Chirag Wali,Segment A,"Firozabad, West Bengal",No proxy,Log Data,No Data,Server,Mozilla,iPod,2021,6,30,14,55,58,2
35680,2021-11-02 18:12:11,82.211.232.181,139.81.15.41,7226,9419,UDP,1130,Control,FTP,"Sequi et ullam debitis asperiores dolorem consequatur. Ex sit aliquam nemo nesciunt eum expedita.
Reprehenderit amet quod officiis cumque. Enim nobis ipsum.",IoC Detected,90.6,yes,Intrusion,Known Pattern A,Logged,High,Adira Ravi,Segment A,"Ulhasnagar, Himachal Pradesh",3.186.59.129,No Data,Alert Data,Firewall,Mozilla,Macintosh,2021,11,2,18,12,11,1
35681,2021-11-02 08:53:24,2.242.39.240,193.186.170.243,12773,30309,UDP,720,Data,FTP,Laboriosam dicta ipsum explicabo eius inventore a error. Maiores nostrum quod deserunt doloremque.,No Detection,5.71,yes,Malware,Known Pattern B,Blocked,High,Dishani Bala,Segment C,"Hospet, Himachal Pradesh",No proxy,No Data,No Data,Server,Mozilla,Macintosh,2021,11,2,8,53,24,1
35682,2022-07-04 02:15:05,210.40.111.245,148.125.32.184,33171,25282,UDP,1361,Data,FTP,Minus dignissimos laudantium accusantium nesciunt hic. Exercitationem laboriosam atque omnis.,No Detection,71.28,yes,DDoS,Known Pattern B,Ignored,Medium,Siya Tak,Segment C,"Amravati, Madhya Pradesh",No proxy,No Data,No Data,Server,Opera,Linux,2022,7,4,2,15,5,0
35683,2021-02-18 23:12:11,86.117.52.229,64.187.104.133,58492,21204,UDP,417,Control,DNS,"Quis cupiditate modi eaque deleniti dignissimos. Atque reiciendis velit iste rem voluptate veniam hic.
Laborum earum impedit dolore magni. Vitae iste officia omnis sed.",IoC Detected,1.16,no,DDoS,Known Pattern A,Logged,Low,Amira Raman,Segment A,"Durg, Uttar Pradesh",No proxy,No Data,No Data,Server,Mozilla,Macintosh,2021,2,18,23,12,11,3
35684,2022-10-16 12:32:25,4.186.184.116,147.113.224.228,21393,42555,UDP,760,Data,FTP,Sunt sit aperiam expedita doloremque eaque minus. Voluptatibus molestiae minima nobis amet fugiat eos. Dicta quidem quasi voluptas perferendis veniam.,No Detection,2.22,yes,Malware,Known Pattern A,Logged,Low,Mehul Banerjee,Segment C,"Hajipur, Punjab",No proxy,Log Data,No Data,Firewall,Mozilla,Windows,2022,10,16,12,32,25,6
35685,2022-11-18 00:02:53,135.42.196.27,182.39.192.156,43779,25579,UDP,859,Control,HTTP,Aspernatur architecto iusto nisi vitae saepe. Incidunt perferendis omnis. Ipsa voluptatem in facilis repellat dignissimos ipsam.,No Detection,55.8,yes,Malware,Known Pattern A,Ignored,High,Amani Deshmukh,Segment B,"Bangalore, Mizoram",136.157.81.29,Log Data,Alert Data,Firewall,Mozilla,Windows,2022,11,18,0,2,53,4
35686,2023-05-20 16:23:05,87.124.193.212,71.22.162.149,52352,43602,UDP,961,Control,FTP,Beatae nemo eius vero quasi. Nihil iste error modi. Nulla quis repudiandae ut.,No Detection,50.58,yes,Malware,Known Pattern B,Ignored,Medium,Gatik Gandhi,Segment B,"Raiganj, Rajasthan",19.8.159.9,Log Data,Alert Data,Server,Mozilla,Android,2023,5,20,16,23,5,5
35687,2021-12-27 17:42:07,202.44.195.81,58.200.213.160,6270,62856,ICMP,1026,Data,DNS,"Ducimus mollitia dolorum repudiandae cumque cum. Molestiae ex deserunt necessitatibus harum tenetur.
Iste vel debitis aut. Est officiis veritatis in temporibus repellendus similique asperiores.",No Detection,45.07,yes,DDoS,Known Pattern A,Logged,Medium,Onkar Madan,Segment C,"Pallavaram, Himachal Pradesh",No proxy,No Data,No Data,Firewall,Mozilla,iPad,2021,12,27,17,42,7,0
35688,2021-09-15 18:48:26,76.247.0.105,97.136.78.20,5021,38959,UDP,128,Control,HTTP,Fugit eveniet hic quaerat accusantium rerum. Deleniti possimus atque officia. Consectetur quasi illum veritatis impedit porro occaecati.,IoC Detected,49.12,yes,DDoS,Known Pattern A,Logged,Low,Purab Mangat,Segment C,"Ahmedabad, Himachal Pradesh",211.106.46.233,No Data,No Data,Server,Mozilla,iPod,2021,9,15,18,48,26,2
35689,2021-07-23 15:17:49,96.198.118.1,139.140.132.205,52027,32388,ICMP,927,Control,DNS,"Iure velit dolorum quo architecto impedit. Rerum est recusandae soluta eum. Facere autem totam molestiae maxime.
Possimus cum id rem delectus esse.",No Detection,18.65,no,Malware,Known Pattern A,Logged,Medium,Ira Bandi,Segment C,"Panchkula, Uttar Pradesh",77.226.192.86,Log Data,No Data,Server,Mozilla,Linux,2021,7,23,15,17,49,4
35690,2023-10-09 20:23:40,97.14.204.218,92.221.219.91,34867,55863,UDP,826,Control,FTP,Vel incidunt eligendi corporis perspiciatis commodi facere. Nemo sapiente repellat autem veniam natus nam. Eum eveniet beatae blanditiis temporibus laborum est.,No Detection,9.26,yes,DDoS,Known Pattern A,Logged,Medium,Neysa Bhardwaj,Segment C,"Nagpur, Tamil Nadu",No proxy,No Data,Alert Data,Firewall,Mozilla,Linux,2023,10,9,20,23,40,0
35691,2023-08-04 16:35:50,163.253.159.204,189.249.93.244,10402,1978,UDP,531,Data,DNS,Ipsam nostrum eos expedita excepturi. Sunt et similique blanditiis. Dolorum modi doloribus occaecati aperiam minima.,IoC Detected,17.57,yes,Malware,Known Pattern A,Ignored,High,Onkar Chana,Segment B,"North Dumdum, Uttar Pradesh",No proxy,Log Data,No Data,Firewall,Mozilla,Linux,2023,8,4,16,35,50,4
35692,2021-11-19 09:27:37,133.164.217.167,154.218.95.73,13024,37512,TCP,1250,Data,FTP,"Cum saepe aliquam maxime atque laboriosam minus similique. Inventore cupiditate a.
Magni voluptates ea. Reprehenderit porro quibusdam. Maiores animi quam voluptatum.",IoC Detected,64.19,yes,Malware,Known Pattern A,Ignored,Medium,Nehmat Deol,Segment B,"Jalandhar, Meghalaya",No proxy,No Data,No Data,Firewall,Mozilla,Android,2021,11,19,9,27,37,4
